,id,title,budget,popularity,revenue,runtime,vote_average,vote_count,ceremony_year,Oscars,Nominations_Oscars,GoldenGlobes,Nominations_GoldenGlobes
237,290595,the huntsman winters war,115000000,60.467983999999994,164602163,114.0,6.0,1523,2017.0,0.0,0.0,0.0,0.0
238,98566,teenage mutant ninja turtles,125000000,143.350376,477200000,101.0,5.8,2636,2015.0,0.0,0.0,0.0,0.0
239,49047,gravity,105000000,110.153618,716392705,91.0,7.3,5751,2014.0,7.0,10.0,1.0,4.0
240,9619,dantes peak,116000000,16.90444,178127760,108.0,5.7,428,1998.0,0.0,0.0,0.0,0.0
241,308531,teenage mutant ninja turtles out of the shadows,135000000,39.873791,245623848,112.0,5.8,963,2017.0,0.0,0.0,0.0,0.0
242,166424,fantastic four,120000000,38.126095,167977596,100.0,4.4,2278,2016.0,0.0,0.0,0.0,0.0
243,1593,night at the museum,110000000,48.780039,574480841,108.0,6.3,2862,2007.0,0.0,0.0,0.0,0.0
244,254128,san andreas,110000000,100.412364,470490832,114.0,6.0,2968,2016.0,0.0,0.0,0.0,0.0
245,714,tomorrow never dies,110000000,42.887121,333011068,119.0,6.0,925,1998.0,0.0,0.0,0.0,1.0
246,2024,the patriot,110000000,23.657284,215294342,165.0,6.8,1099,2001.0,0.0,3.0,0.0,0.0
247,163,oceans twelve,110000000,76.840712,362744280,125.0,6.4,2124,2005.0,0.0,0.0,0.0,0.0
248,787,mr  mrs smith,110000000,44.635452,478207520,120.0,6.5,2965,2006.0,0.0,0.0,0.0,0.0
249,262500,insurgent,110000000,103.71838699999999,295238201,119.0,6.2,3829,2016.0,0.0,0.0,0.0,0.0
250,2567,the aviator,116000000,45.616098,102000000,170.0,7.0,1489,2005.0,5.0,11.0,3.0,6.0
251,38745,gullivers travels,112000000,22.845143,237382724,85.0,4.9,621,2011.0,0.0,0.0,0.0,0.0
252,40805,the green hornet,120000000,31.703608000000003,227817248,119.0,5.5,1251,2012.0,0.0,0.0,0.0,0.0
253,53182,300 rise of an empire,110000000,71.51059599999999,337580051,102.0,6.1,2397,2015.0,0.0,0.0,0.0,0.0
254,41513,the smurfs,110000000,36.65422,563749323,103.0,5.5,1179,2012.0,0.0,0.0,0.0,0.0
255,13700,home on the range,110000000,19.625972,103951461,76.0,5.7,389,2005.0,0.0,0.0,0.0,0.0
256,262504,allegiant,110000000,86.105615,179246868,121.0,5.9,1998,2017.0,0.0,0.0,0.0,0.0
257,39254,real steel,110000000,37.195046000000005,299268508,127.0,6.6,2692,2012.0,0.0,1.0,0.0,0.0
258,77931,the smurfs 2,105000000,32.473628000000005,347434178,105.0,5.5,695,2014.0,0.0,0.0,0.0,0.0
259,1639,speed 2 cruise control,160000000,23.336875,164508066,121.0,4.1,434,1998.0,0.0,0.0,0.0,0.0
260,80274,enders game,110000000,45.94834,125537191,114.0,6.6,2303,2014.0,0.0,0.0,0.0,0.0
261,1571,live free or die hard,110000000,48.933370000000004,383531464,128.0,6.4,2089,2008.0,0.0,0.0,0.0,0.0
262,120,the lord of the rings the fellowship of the ring,93000000,138.049577,871368364,178.0,8.0,8705,2002.0,4.0,13.0,0.0,4.0
263,10204,around the world in 80 days,110000000,22.643776000000003,72178895,120.0,5.7,672,2005.0,0.0,0.0,0.0,0.0
264,8489,ali,107000000,18.866672,87713825,157.0,6.7,447,2002.0,0.0,2.0,0.0,3.0
265,10588,the cat in the hat,0,18.251129000000002,0,82.0,4.9,366,2004.0,0.0,0.0,0.0,0.0
266,2048,i robot,120000000,95.914473,347234916,115.0,6.7,3793,2005.0,0.0,1.0,0.0,0.0
267,1495,kingdom of heaven,130000000,44.490453,211643158,144.0,6.6,1157,2006.0,0.0,0.0,0.0,0.0
268,10137,stuart little,133000000,30.475296999999998,300135367,84.0,5.8,959,2000.0,0.0,1.0,0.0,0.0
269,10198,the princess and the frog,105000000,62.479574,267045765,97.0,6.7,1247,2010.0,0.0,3.0,0.0,1.0
270,286217,the martian,108000000,167.93287,630161890,141.0,7.6,7268,2016.0,0.0,7.0,2.0,3.0
271,1635,the island,126000000,37.68056,162949164,136.0,6.5,1770,2006.0,0.0,0.0,0.0,0.0
272,24113,town  country,90000000,1.004579,10372291,104.0,3.7,16,2002.0,0.0,0.0,0.0,0.0
273,9679,gone in sixty seconds,90000000,52.995628,237202299,118.0,6.1,1485,2001.0,0.0,0.0,0.0,0.0
274,98,gladiator,103000000,95.301296,457640427,155.0,7.9,5439,2001.0,5.0,12.0,2.0,6.0
275,180,minority report,102000000,65.948959,358372926,145.0,7.1,2608,2003.0,0.0,1.0,0.0,0.0
276,672,harry potter and the chamber of secrets,100000000,132.397737,876688482,161.0,7.4,5815,2003.0,0.0,0.0,0.0,0.0
277,36557,casino royale,150000000,88.935165,599045960,144.0,7.3,3855,2007.0,0.0,0.0,0.0,0.0
278,869,planet of the apes,100000000,51.188633,362211740,119.0,5.6,1243,2002.0,0.0,0.0,0.0,0.0
279,280,terminator 2 judgment day,100000000,101.74155,520000000,137.0,7.7,4185,1992.0,4.0,6.0,0.0,0.0
280,11322,public enemies,80000000,33.691694,214104620,140.0,6.5,1344,2010.0,0.0,0.0,0.0,0.0
281,4982,american gangster,100000000,42.361215,266465037,157.0,7.4,1502,2008.0,0.0,2.0,0.0,3.0
282,36955,true lies,115000000,38.729418,378882411,141.0,6.8,1116,1995.0,0.0,1.0,1.0,1.0
283,18487,the taking of pelham 1 2 3,100000000,40.597856,150166126,106.0,6.2,954,2010.0,0.0,0.0,0.0,0.0
284,39451,little fockers,100000000,32.389353,310650585,98.0,5.4,1060,2011.0,0.0,0.0,0.0,0.0
285,27581,the other guys,100000000,24.399642,170432927,107.0,6.1,1383,2011.0,0.0,0.0,0.0,0.0
286,9268,eraser,100000000,24.507987,242295562,115.0,5.6,543,1997.0,0.0,1.0,0.0,0.0
287,68718,django unchained,100000000,82.121691,425368238,165.0,7.8,10099,2013.0,2.0,5.0,2.0,5.0
288,10545,the hunchback of notre dame,100000000,46.727940999999994,100138851,91.0,6.8,1129,1997.0,0.0,1.0,0.0,1.0
289,11688,the emperors new groove,100000000,51.113717,169327687,78.0,7.2,1490,2001.0,0.0,1.0,0.0,1.0
290,76163,the expendables 2,100000000,53.73289200000001,312573423,103.0,6.1,2896,2013.0,0.0,0.0,0.0,0.0
291,2059,national treasure,100000000,58.849256000000004,347451894,131.0,6.4,1926,2005.0,0.0,0.0,0.0,0.0
292,2486,eragon,100000000,30.863434,249288105,104.0,4.9,967,2007.0,0.0,0.0,0.0,0.0
293,16523,where the wild things are,100000000,31.586215000000003,100086793,101.0,6.4,572,2010.0,0.0,0.0,0.0,1.0
294,116711,epic,100000000,36.711378,268426634,102.0,6.4,1121,2014.0,0.0,0.0,0.0,0.0
295,37710,the tourist,100000000,41.426678,278731369,103.0,6.0,1699,2011.0,0.0,0.0,0.0,3.0
296,9946,end of days,100000000,20.652943,211989043,121.0,5.5,482,2000.0,0.0,0.0,0.0,0.0
297,1372,blood diamond,100000000,52.792678,170877916,143.0,7.3,2281,2007.0,0.0,5.0,0.0,1.0
298,106646,the wolf of wall street,100000000,95.00793399999999,392000694,180.0,7.9,6571,2014.0,0.0,5.0,1.0,2.0
299,414,batman forever,100000000,48.205606,336529144,121.0,5.2,1498,1996.0,0.0,3.0,0.0,1.0
300,563,starship troopers,105000000,58.782359,121214377,129.0,6.7,1560,1998.0,0.0,1.0,0.0,0.0
301,83542,cloud atlas,102000000,73.872343,130482868,172.0,6.6,2977,2013.0,0.0,0.0,0.0,1.0
302,41216,legend of the guardians the owls of gahoole,80000000,37.321847999999996,140073390,97.0,6.5,703,2011.0,0.0,0.0,0.0,0.0
303,314,catwoman,100000000,32.271938,82102379,104.0,4.2,808,2005.0,0.0,0.0,0.0,0.0
304,184315,hercules,100000000,76.842247,243400000,99.0,5.6,1680,2015.0,0.0,0.0,0.0,0.0
305,9016,treasure planet,140000000,38.924136,109578115,95.0,7.2,948,2003.0,0.0,1.0,0.0,0.0
306,18162,land of the lost,100000000,19.38841,68688831,102.0,5.3,381,2010.0,0.0,0.0,0.0,0.0
307,138103,the expendables 3,90000000,61.025639,206172544,127.0,6.1,1795,2015.0,0.0,0.0,0.0,0.0
308,257088,point break,105000000,33.507289,133718711,114.0,5.5,783,2016.0,0.0,0.0,0.0,0.0
309,10214,son of the mask,84000000,17.815595000000002,0,94.0,3.6,338,2006.0,0.0,0.0,0.0,0.0
310,205775,in the heart of the sea,100000000,50.767332,93820758,122.0,6.5,1276,2016.0,0.0,0.0,0.0,0.0
311,11692,the adventures of pluto nash,100000000,12.092241,7103973,95.0,4.4,142,2003.0,0.0,0.0,0.0,0.0
312,22972,green zone,100000000,30.254021,94882889,115.0,6.4,717,2011.0,0.0,0.0,0.0,0.0
313,227973,the peanuts movie,99000000,34.308098,246233113,88.0,6.5,604,2016.0,0.0,0.0,0.0,1.0
314,29193,the spanish prisoner,10000000,3.091077,13835130,110.0,7.1,73,1998.0,0.0,0.0,0.0,0.0
315,1734,the mummy returns,98000000,41.862983,433013274,130.0,6.0,2206,2002.0,0.0,0.0,0.0,0.0
316,3131,gangs of new york,100000000,46.160047999999996,193772504,167.0,7.1,1910,2003.0,0.0,10.0,2.0,5.0
317,76758,the flowers of war,94000000,12.516546,95311434,145.0,7.1,187,2012.0,0.0,0.0,0.0,1.0
318,9408,surfs up,85000000,23.230851,149044513,85.0,5.9,601,2008.0,0.0,1.0,0.0,0.0
319,9890,the stepford wives,90000000,19.224754,102000000,93.0,5.4,334,2005.0,0.0,0.0,0.0,0.0
320,855,black hawk down,92000000,44.455166,172989651,144.0,7.2,1811,2002.0,2.0,4.0,0.0,0.0
321,77953,the campaign,0,16.460356,104907746,85.0,5.6,578,2013.0,0.0,0.0,0.0,0.0
322,18,the fifth element,90000000,109.528572,263920180,126.0,7.3,3885,1998.0,0.0,1.0,0.0,0.0
323,37786,sex and the city 2,100000000,18.325897,288347692,146.0,5.4,426,2011.0,0.0,0.0,0.0,0.0
324,10501,the road to el dorado,95000000,37.054553999999996,76432727,89.0,7.0,858,2001.0,0.0,0.0,0.0,0.0
325,57800,ice age continental drift,95000000,65.22986800000001,877244782,88.0,6.2,2672,2013.0,0.0,0.0,0.0,0.0
326,150689,cinderella,95000000,101.18705200000001,543514353,105.0,6.7,2374,2016.0,0.0,1.0,0.0,0.0
327,7980,the lovely bones,65000000,29.257137,93525586,136.0,6.6,1065,2010.0,0.0,1.0,0.0,1.0
328,12,finding nemo,94000000,85.688789,940335536,100.0,7.6,6122,2004.0,1.0,4.0,0.0,1.0
329,122,the lord of the rings the return of the king,94000000,123.63033200000001,1118888979,201.0,8.1,8064,2004.0,11.0,11.0,4.0,4.0
330,121,the lord of the rings the two towers,79000000,106.914973,926287400,179.0,8.0,7487,2003.0,2.0,6.0,0.0,2.0
331,68737,seventh son,95000000,63.628459,114178613,102.0,5.2,957,2015.0,0.0,0.0,0.0,0.0
332,1995,lara croft tomb raider,115000000,41.498631,274703340,100.0,5.7,2192,2002.0,0.0,0.0,0.0,0.0
333,157353,transcendence,100000000,58.991388,103039258,119.0,5.9,2295,2015.0,0.0,0.0,0.0,0.0
334,331,jurassic park iii,93000000,1.859364,368780809,92.0,5.7,2077,2002.0,0.0,0.0,0.0,0.0
335,61791,rise of the planet of the apes,93000000,138.433168,482860185,105.0,7.0,4347,2012.0,0.0,1.0,0.0,0.0
336,8204,the spiderwick chronicles,90000000,21.436682,162839667,95.0,6.3,572,2009.0,0.0,0.0,0.0,0.0
337,47964,a good day to die hard,92000000,65.40259499999999,304654182,98.0,5.2,3493,2014.0,0.0,0.0,0.0,0.0
338,10733,the alamo,145000000,10.660441,25819961,137.0,5.8,106,2005.0,0.0,0.0,0.0,0.0
339,9806,the incredibles,92000000,77.817571,631442092,115.0,7.4,5152,2005.0,2.0,4.0,0.0,1.0
340,1408,cutthroat island,98000000,7.029308,10017322,119.0,5.7,136,1996.0,0.0,0.0,0.0,0.0
341,32657,percy jackson  the olympians the lightning thief,95000000,61.121717000000004,226497209,118.0,6.0,2010,2011.0,0.0,0.0,0.0,0.0
342,607,men in black,90000000,104.121555,589390539,98.0,6.9,4412,1998.0,1.0,3.0,0.0,1.0
343,863,toy story 2,90000000,73.575118,497366869,92.0,7.3,3806,2000.0,0.0,1.0,1.0,2.0
344,44048,unstoppable,100000000,37.698465,167805466,98.0,6.3,1165,2011.0,0.0,1.0,0.0,0.0
345,5175,rush hour 2,90000000,35.814765,347325802,90.0,6.4,1054,2002.0,0.0,0.0,0.0,0.0
346,2655,what lies beneath,100000000,15.835672,155464351,130.0,6.3,488,2001.0,0.0,0.0,0.0,0.0
347,22794,cloudy with a chance of meatballs,100000000,46.781182,242988466,90.0,6.5,1747,2010.0,0.0,0.0,0.0,1.0
348,8355,ice age dawn of the dinosaurs,90000000,69.457898,886686817,94.0,6.5,2271,2010.0,0.0,0.0,0.0,0.0
349,116745,the secret life of walter mitty,90000000,43.348022,188133322,114.0,7.0,3144,2014.0,0.0,0.0,0.0,0.0
350,4327,charlies angels,92000000,40.20395,264105545,98.0,5.6,1232,2001.0,0.0,0.0,0.0,0.0
351,1422,the departed,90000000,63.429157,289847354,151.0,7.9,4339,2007.0,4.0,5.0,1.0,6.0
352,10674,mulan,90000000,67.427755,304320254,88.0,7.6,2008,1999.0,0.0,1.0,0.0,2.0
353,7446,tropic thunder,92000000,43.192048,188072649,107.0,6.5,1667,2009.0,0.0,1.0,0.0,2.0
354,65754,the girl with the dragon tattoo,90000000,47.651083,232617430,158.0,7.2,2434,2012.0,1.0,5.0,0.0,2.0
355,1572,die hard with a vengeance,90000000,51.881077000000005,366101666,128.0,6.9,2066,1996.0,0.0,0.0,0.0,0.0
356,10528,sherlock holmes,90000000,57.834787,524028679,128.0,7.0,5766,2010.0,0.0,2.0,1.0,1.0
357,271969,benhur,100000000,29.608321999999998,94061311,125.0,5.3,621,2017.0,0.0,0.0,0.0,0.0
358,10865,atlantis the lost empire,120000000,51.548589,186053725,95.0,6.7,1224,2002.0,0.0,0.0,0.0,0.0
359,258509,alvin and the chipmunks the road chip,0,27.867368,233755553,92.0,5.8,428,2016.0,0.0,0.0,0.0,0.0
360,2253,valkyrie,75000000,38.832842,200276000,121.0,6.7,1173,2009.0,0.0,0.0,0.0,0.0
361,10661,you dont mess with the zohan,90000000,40.597344,201596308,113.0,5.5,1048,2009.0,0.0,0.0,0.0,0.0
362,257344,pixels,88000000,140.849495,243637091,105.0,5.6,2513,2016.0,0.0,0.0,0.0,0.0
363,644,ai artificial intelligence,100000000,34.035114,235926552,146.0,6.8,1974,2002.0,0.0,2.0,0.0,0.0
364,10756,the haunted mansion,90000000,16.302378,182290266,99.0,5.2,466,2004.0,0.0,0.0,0.0,0.0
365,686,contact,90000000,55.249433999999994,171120329,150.0,7.2,1308,1998.0,0.0,1.0,0.0,1.0
366,9383,hollow man,95000000,28.200874,190213455,112.0,5.6,634,2001.0,0.0,1.0,0.0,0.0
367,179,the interpreter,80000000,18.69984,162944923,128.0,6.2,392,2006.0,0.0,0.0,0.0,0.0
368,76285,percy jackson sea of monsters,90000000,40.262260999999995,174578751,106.0,5.9,1648,2014.0,0.0,0.0,0.0,0.0
369,1996,lara croft tomb raider the cradle of life,95000000,56.81105600000001,156505388,117.0,5.5,1418,2004.0,0.0,0.0,0.0,0.0
370,291805,now you see me 2,90000000,51.535701,334901337,129.0,6.7,3235,2017.0,0.0,0.0,0.0,0.0
371,10003,the saint,68000000,20.913852,118063304,116.0,5.9,302,1998.0,0.0,0.0,0.0,0.0
372,1535,spy game,92000000,27.166757,143049560,126.0,6.8,579,2002.0,0.0,0.0,0.0,0.0
373,2067,mission to mars,90000000,16.058284,60874615,114.0,5.7,369,2001.0,0.0,0.0,0.0,0.0
374,46195,rio,90000000,46.200041999999996,484635760,96.0,6.5,2166,2012.0,0.0,1.0,0.0,0.0
375,2277,bicentennial man,100000000,24.939295,93700000,131.0,6.9,963,2000.0,0.0,1.0,0.0,0.0
376,10357,volcano,90000000,19.836123999999998,0,104.0,5.2,376,1998.0,0.0,0.0,0.0,0.0
377,4477,the devils own,90000000,15.350451000000001,140807547,107.0,5.9,290,1998.0,0.0,0.0,0.0,0.0
378,8665,k19 the widowmaker,100000000,15.625948999999999,35168966,138.0,6.1,264,2003.0,0.0,0.0,0.0,0.0
379,9387,conan the barbarian,20000000,31.802807,79114085,129.0,6.6,650,1983.0,0.0,0.0,1.0,1.0
380,921,cinderella man,88000000,24.100863,108539911,144.0,7.3,616,2006.0,0.0,3.0,0.0,2.0
381,49852,the nutcracker the untold story,90000000,3.593349,16178959,110.0,5.4,50,2011.0,0.0,0.0,0.0,0.0
382,4464,seabiscuit,87000000,14.824166,148336445,141.0,6.7,216,2004.0,0.0,7.0,0.0,2.0
383,664,twister,92000000,32.079995000000004,494471524,113.0,6.1,950,1997.0,0.0,2.0,0.0,0.0
384,8358,cast away,90000000,57.739713,429632142,143.0,7.5,3218,2001.0,0.0,2.0,1.0,1.0
385,9836,happy feet,100000000,37.272385,384335608,108.0,5.9,1410,2007.0,1.0,1.0,1.0,2.0
386,2502,the bourne supremacy,75000000,53.213931,288500217,108.0,7.2,2825,2005.0,0.0,0.0,0.0,0.0
387,9772,air force one,85000000,36.38795,315156409,124.0,6.2,840,1998.0,0.0,2.0,0.0,0.0
388,161,oceans eleven,85000000,60.929352,450717150,116.0,7.2,3783,2002.0,0.0,0.0,0.0,0.0
389,52451,the three musketeers,75000000,36.605246,132274484,110.0,5.6,924,2012.0,0.0,0.0,0.0,0.0
390,76492,hotel transylvania,85000000,56.257411,358375603,91.0,6.8,2566,2013.0,0.0,0.0,0.0,1.0
391,4523,enchanted,85000000,29.21998,340487652,107.0,6.6,1449,2008.0,0.0,3.0,0.0,2.0
392,59961,safe house,85000000,34.773106,208076205,115.0,6.3,1345,2013.0,0.0,0.0,0.0,0.0
393,10481,102 dalmatians,85000000,9.895061,183611771,100.0,5.1,313,2001.0,0.0,1.0,0.0,0.0
394,59108,tower heist,75000000,36.743324,152930623,104.0,5.8,932,2012.0,0.0,0.0,0.0,0.0
395,1581,the holiday,85000000,44.967453000000006,194168700,136.0,6.7,1225,2007.0,0.0,0.0,0.0,0.0
396,9798,enemy of the state,90000000,41.207568,250649836,132.0,6.7,1240,1999.0,0.0,0.0,0.0,0.0
397,22897,its complicated,85000000,16.479851,219103655,121.0,6.2,360,2010.0,0.0,0.0,0.0,3.0
398,298,oceans thirteen,85000000,42.069993,311312624,122.0,6.5,1999,2008.0,0.0,0.0,0.0,0.0
399,7484,open season,85000000,26.61951,197309027,83.0,6.1,656,2007.0,0.0,0.0,0.0,0.0
400,157350,divergent,85000000,80.316463,288747895,139.0,6.9,4663,2015.0,0.0,0.0,0.0,0.0
401,853,enemy at the gates,68000000,41.273567,96976270,131.0,7.2,999,2002.0,0.0,0.0,0.0,0.0
402,10159,the rundown,85000000,24.107835,80916492,104.0,6.4,514,2004.0,0.0,0.0,0.0,0.0
403,9593,last action hero,85000000,32.044191,137298489,130.0,6.1,712,1994.0,0.0,0.0,0.0,0.0
404,1904,memoirs of a geisha,85000000,16.595874,162242962,145.0,7.3,652,2006.0,3.0,6.0,1.0,2.0
405,9615,the fast and the furious tokyo drift,85000000,8.282876,158468292,104.0,6.1,1705,2007.0,0.0,0.0,0.0,0.0
406,51052,arthur christmas,0,19.83683,0,97.0,6.7,333,2012.0,0.0,0.0,0.0,1.0
407,297,meet joe black,90000000,36.069611,142940100,178.0,6.9,1147,1999.0,0.0,0.0,0.0,0.0
408,9884,collateral damage,85000000,18.827753,78382433,108.0,5.5,427,2003.0,0.0,0.0,0.0,0.0
409,16858,all that jazz,0,5.159407,37823676,123.0,7.3,85,1980.0,4.0,9.0,0.0,1.0
410,62764,mirror mirror,85000000,48.126296999999994,183018522,106.0,5.5,1114,2013.0,0.0,1.0,0.0,0.0
411,22538,scott pilgrim vs the world,60000000,38.885195,47664559,112.0,7.2,2126,2011.0,0.0,0.0,0.0,0.0
412,9341,the core,60000000,29.211254999999998,74208267,136.0,5.4,516,2004.0,0.0,0.0,0.0,0.0
413,12107,nutty professor ii the klumps,84000000,17.783361,123307945,106.0,4.7,332,2001.0,0.0,0.0,0.0,0.0
414,9637,scoobydoo,84000000,31.435539000000002,275650703,88.0,5.4,820,2003.0,0.0,0.0,0.0,0.0
415,49049,dredd,50000000,57.67393199999999,41037742,95.0,6.6,1940,2013.0,0.0,0.0,0.0,0.0
416,9339,click,82500000,41.176631,237681299,107.0,6.0,2104,2007.0,0.0,1.0,0.0,0.0
417,16281,creepshow,8000000,13.661289000000002,21028755,120.0,6.7,226,1983.0,0.0,0.0,0.0,0.0
418,39691,cats  dogs 2  the revenge of kitty galore,85000000,11.77398,112483764,82.0,4.9,119,2011.0,0.0,0.0,0.0,0.0
419,8247,jumper,85000000,21.218000000000004,222231186,88.0,5.9,1799,2009.0,0.0,0.0,0.0,0.0
420,11253,hellboy ii the golden army,85000000,58.57976,160388063,120.0,6.5,1527,2009.0,0.0,1.0,0.0,0.0
421,1949,zodiac,65000000,51.970905,84785914,157.0,7.3,2023,2008.0,0.0,0.0,0.0,0.0
422,8452,the 6th day,82000000,18.447479,96085477,123.0,5.7,595,2001.0,0.0,0.0,0.0,0.0
423,310,bruce almighty,80000000,109.68478799999998,484572835,101.0,6.4,3012,2004.0,0.0,0.0,0.0,0.0
424,27578,the expendables,80000000,77.58066099999999,274470394,103.0,6.0,2926,2011.0,0.0,0.0,0.0,0.0
425,954,mission impossible,80000000,75.290998,457696359,110.0,6.7,2631,1997.0,0.0,0.0,0.0,0.0
426,70160,the hunger games,75000000,68.550698,691210692,142.0,6.9,9455,2013.0,0.0,0.0,0.0,1.0
427,45243,the hangover part ii,80000000,58.040149,254455986,102.0,6.2,3739,2012.0,0.0,0.0,0.0,0.0
428,364,batman returns,80000000,59.113174,280000000,126.0,6.6,1673,1993.0,0.0,2.0,0.0,0.0
429,7518,over the hedge,80000000,36.32705,343397247,83.0,6.3,1074,2007.0,0.0,0.0,0.0,0.0
430,11544,lilo  stitch,80000000,55.659988,145771527,85.0,7.1,1314,2003.0,0.0,1.0,0.0,0.0
431,9986,charlottes web,85000000,14.132582999999999,144000000,97.0,5.8,288,2007.0,0.0,0.0,0.0,0.0
432,8656,deep impact,75000000,34.070054,140464664,120.0,5.9,855,1999.0,0.0,0.0,0.0,0.0
433,146216,red 2,84000000,44.34333,0,116.0,6.4,1526,2014.0,0.0,0.0,0.0,0.0
434,9291,the longest yard,82000000,26.065735,190320568,113.0,6.2,785,2006.0,0.0,0.0,0.0,0.0
435,55301,alvin and the chipmunks chipwrecked,75000000,23.473004,342695435,87.0,5.4,484,2012.0,0.0,0.0,0.0,0.0
436,109418,grown ups 2,80000000,45.589568,246984278,100.0,5.8,1155,2014.0,0.0,0.0,0.0,0.0
437,11665,get smart,80000000,23.496054,230685453,110.0,6.0,1051,2009.0,0.0,0.0,0.0,0.0
438,6964,somethings gotta give,80000000,16.939441,266728738,128.0,6.3,410,2004.0,0.0,1.0,1.0,2.0
439,11324,shutter island,80000000,81.91469599999999,294804195,138.0,7.8,6336,2011.0,0.0,0.0,0.0,0.0
440,12193,four christmases,80000000,19.500892999999998,163733697,88.0,5.3,331,2009.0,0.0,0.0,0.0,0.0
441,9928,robots,75000000,29.558157,260696994,91.0,6.0,1333,2006.0,0.0,0.0,0.0,0.0
442,754,faceoff,80000000,46.075037,245676146,138.0,6.8,1583,1998.0,0.0,1.0,0.0,0.0
443,10202,bedtime stories,80000000,23.531720999999997,212874442,99.0,5.9,901,2009.0,0.0,0.0,0.0,0.0
444,4147,road to perdition,80000000,49.078546,181001478,117.0,7.3,1077,2003.0,1.0,6.0,0.0,1.0
445,50546,just go with it,80000000,37.02665,214918407,117.0,6.3,1543,2012.0,0.0,0.0,0.0,0.0
446,1701,con air,75000000,45.154631,224012234,115.0,6.5,1270,1998.0,0.0,2.0,0.0,0.0
447,13027,eagle eye,80000000,46.887983,178066569,118.0,6.3,1018,2009.0,0.0,0.0,0.0,0.0
448,2289,cold mountain,79000000,24.598479,173013509,154.0,6.7,533,2004.0,1.0,7.0,1.0,8.0
449,20504,the book of eli,80000000,32.363538,157107755,118.0,6.6,2164,2011.0,0.0,0.0,0.0,0.0
450,9574,flubber,80000000,11.503960000000001,177977226,93.0,5.3,695,1998.0,0.0,0.0,0.0,0.0
451,11618,the haunting,80000000,19.375768,91188905,113.0,5.2,369,2000.0,0.0,0.0,0.0,0.0
452,2300,space jam,80000000,36.125715,250200000,88.0,6.5,1288,1997.0,0.0,0.0,0.0,0.0
453,12096,the pink panther,0,25.450534,0,93.0,5.6,550,2007.0,0.0,0.0,0.0,0.0
454,10200,the day the earth stood still,80000000,41.890722,233093859,104.0,5.2,1043,2009.0,0.0,0.0,0.0,0.0
455,8834,conspiracy theory,75000000,22.179658,136982834,135.0,6.5,431,1998.0,0.0,0.0,0.0,0.0
456,228150,fury,68000000,139.575085,211817906,135.0,7.4,3946,2015.0,0.0,0.0,0.0,0.0
457,6068,six days seven nights,70000000,18.264635000000002,164000000,98.0,5.6,332,1999.0,0.0,0.0,0.0,0.0
458,41515,yogi bear,80000000,11.187696,201584141,80.0,5.2,220,2011.0,0.0,0.0,0.0,0.0
459,9023,spirit stallion of the cimarron,80000000,41.670544,122563539,83.0,7.4,831,2003.0,0.0,1.0,0.0,1.0
460,38317,zookeeper,80000000,27.462640000000004,169852759,102.0,5.3,498,2012.0,0.0,0.0,0.0,0.0
461,2157,lost in space,80000000,17.455023999999998,136159423,130.0,5.0,388,1999.0,0.0,0.0,0.0,0.0
462,14462,the manchurian candidate,80000000,21.394281,96105964,129.0,6.2,393,2005.0,0.0,0.0,0.0,1.0
